actor/action_std,actor/actor_loss,actor/bc_loss,actor/mse,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
1.0,0.99999994,0.0045425533,0.45425534,1.0045425,0.5488868,-0.615715,-155.36932,-269.47015,3.436867,-4.5981026,41.229805,220000
1.0,0.99999994,0.0049175606,0.49175608,1.0049175,0.46139583,-19.51415,-154.67186,-229.43283,4.5177603,-3.2156565,32.917503,225000
1.0,0.99999994,0.005172015,0.51720154,1.005172,0.8338692,-16.520391,-156.65025,-265.07132,4.416091,-2.7012954,51.3409,230000
1.0,1.0,0.004833504,0.4833504,1.0048335,0.5023128,-3.81258,-157.37695,-235.7626,3.715432,-5.937309,38.181488,235000
1.0,1.0,0.004404372,0.4404372,1.0044044,0.66384614,-2.6945217,-158.30725,-234.23587,6.478758,-5.504076,59.380856,240000
1.0,0.9999635,0.004653285,0.46532848,1.0046169,0.6244394,0.94134796,-158.56961,-225.2899,4.430482,-4.8978777,46.06669,245000
1.0,1.0,0.0047410373,0.47410372,1.0047411,0.8809474,0.24015424,-156.12592,-265.72818,6.886861,-10.393191,74.82458,250000
1.0,0.9999999,0.004799188,0.47991878,1.0047991,0.57114816,-0.43767613,-162.04507,-231.36758,3.6897902,-4.1016283,43.058567,255000
1.0,1.0,0.0046017114,0.46017116,1.0046017,0.5634584,-16.726162,-164.5517,-264.13242,2.8021855,-5.553472,40.017212,260000
1.0,0.99996996,0.00550157,0.550157,1.0054716,0.74075556,0.61183053,-159.37576,-239.32243,8.294045,-12.761301,70.94965,265000
1.0,0.99999994,0.004729096,0.47290957,1.004729,0.4339626,-11.291221,-161.031,-229.1703,3.0211322,-3.828078,29.54644,270000
1.0,1.0,0.004211447,0.42114472,1.0042114,0.39909133,-2.0659037,-160.71228,-230.56302,3.0395892,-2.5313993,33.286697,275000
1.0,1.0,0.0043377457,0.4337746,1.0043378,0.6040377,0.01516822,-160.41994,-237.12166,4.8349876,-3.9899335,43.69683,280000
1.0,1.0,0.0044256477,0.44256476,1.0044256,0.58065593,-3.0614378,-158.58595,-242.81673,5.739099,-5.386242,61.191082,285000
1.0,0.99999225,0.004119572,0.4119572,1.0041118,0.46167082,0.22962046,-157.33705,-238.33038,3.0363073,-3.0425248,33.99756,290000
1.0,1.0,0.004006395,0.40063953,1.0040064,0.5317933,-2.2985468,-167.17432,-244.58551,4.389693,-3.3489108,36.08999,295000
1.0,0.99999994,0.0047485773,0.4748577,1.0047485,0.6411083,-15.707206,-161.95396,-232.23022,6.594041,-4.410044,52.761578,300000
1.0,1.0,0.0047898525,0.47898525,1.0047898,0.41296098,-22.98571,-165.41287,-235.11317,2.0774364,-4.3108125,32.56935,305000
1.0,1.0,0.004723153,0.4723153,1.0047232,0.669009,-0.3677447,-161.71338,-270.11838,5.9574604,-4.6671295,58.279762,310000
1.0,1.0,0.004902005,0.49020046,1.004902,0.76138216,-0.9696055,-159.30188,-243.23555,5.6453433,-6.7651105,72.598045,315000
1.0,1.0,0.0051523303,0.51523304,1.0051523,0.5350799,-24.990719,-161.02206,-254.19695,3.6302526,-4.247841,47.848568,320000
1.0,1.0,0.004903741,0.49037415,1.0049038,1.8338423,-21.47641,-160.38084,-230.83075,7.6489353,-8.6152115,102.2658,325000
1.0,0.99999994,0.0037249248,0.3724925,1.0037248,0.73240584,-0.19398302,-159.07973,-255.61542,4.5851903,-6.982155,61.153797,330000
1.0,1.0,0.004072474,0.4072474,1.0040724,0.7844501,-19.360191,-167.43997,-230.79453,4.448305,-2.0953994,41.58673,335000
1.0,0.99999434,0.004237544,0.42375442,1.0042319,0.48950782,0.2974376,-165.83784,-230.58893,2.7728174,-3.7017066,30.27022,340000
1.0,1.0,0.003872285,0.38722846,1.0038723,0.7030598,-19.516817,-162.93893,-256.8274,7.016179,-4.231575,51.177322,345000
1.0,1.0,0.0047518616,0.47518614,1.0047519,0.7007819,-1.1928005,-160.08267,-232.76091,4.2779317,-2.879771,38.228405,350000
1.0,0.9999988,0.004714373,0.47143734,1.0047132,1.2164459,0.26127124,-159.32271,-240.69296,3.2047462,-3.593533,48.140945,355000
1.0,0.99999994,0.005077957,0.5077957,1.0050778,0.74329996,-2.8746493,-162.2856,-221.58517,5.1742115,-7.0840173,58.195568,360000
1.0,1.0,0.005025535,0.5025535,1.0050255,7.017985,0.24827781,-165.2995,-222.72298,108.63967,-66.390274,651.9089,365000
1.0,1.0,0.0047809067,0.47809067,1.0047809,0.95885694,-24.153025,-164.01721,-233.87186,3.880739,-4.928215,49.24195,370000
1.0,0.99999845,0.0045121256,0.45121258,1.0045105,0.9619379,0.70605946,-161.64948,-231.23553,9.645904,-7.7866836,73.62117,375000
1.0,0.99999994,0.0047280267,0.47280264,1.004728,1.1020544,-0.5178759,-162.77391,-235.8595,14.125289,-7.837158,95.90225,380000
1.0,0.99999994,0.004861778,0.48617786,1.0048617,0.8137535,-17.40255,-162.41766,-224.60902,9.772091,-8.253122,83.04096,385000
1.0,1.0,0.0045445547,0.4544555,1.0045445,0.7971163,-8.126049,-157.60701,-246.69258,3.901196,-4.556094,41.20856,390000
1.0,0.9999999,0.0044116704,0.44116703,1.0044116,0.60964537,-0.35203126,-160.7131,-222.75772,3.6781728,-2.8691127,40.42343,395000
1.0,0.99999994,0.004510881,0.4510881,1.0045109,0.62631315,-31.82673,-161.94482,-220.67221,6.0128098,-6.1468053,56.147606,400000
1.0,1.0,0.004632015,0.46320146,1.004632,0.50849503,-23.106812,-163.50851,-250.55882,3.8501532,-3.8520823,31.55976,405000
1.0,0.9999999,0.005342248,0.53422475,1.0053421,0.6210822,-11.797108,-160.32318,-233.08884,4.6115046,-2.769186,44.919945,410000
1.0,1.0,0.00457708,0.457708,1.004577,0.69594026,-12.229673,-158.81912,-229.55917,4.5636954,-6.242751,51.88083,415000
1.0,1.0,0.004292706,0.42927057,1.0042927,1.2425073,-1.5253122,-165.46759,-236.62726,14.745837,-24.350525,111.91183,420000
1.0,0.9999999,0.0046026446,0.46026444,1.0046026,0.62771213,-1.5395476,-162.45007,-223.20245,9.392166,-6.5854545,61.087955,425000
1.0,1.0,0.004922027,0.49220264,1.004922,0.74227965,-14.255151,-162.01378,-255.87837,4.595522,-3.5338347,38.79049,430000
1.0,1.0,0.0042435927,0.42435926,1.0042436,0.52563024,-25.098011,-167.45027,-218.41618,2.307466,-1.9837794,24.342545,435000
1.0,1.0,0.0044550723,0.44550726,1.0044551,0.5880687,-8.3182335,-163.58353,-242.22525,4.8734083,-6.1838036,42.805378,440000
1.0,1.0,0.0041677672,0.41677675,1.0041678,0.5476757,-38.98301,-166.343,-251.28435,5.635644,-4.303086,51.398598,445000
1.0,0.99999994,0.00434165,0.434165,1.0043416,0.56947076,-17.57716,-167.42238,-261.3456,3.364958,-4.072715,43.837933,450000
1.0,0.99999994,0.0044475263,0.44475263,1.0044475,1.0322399,-1.2915292,-163.39833,-220.0248,4.2158375,-6.186559,64.79172,455000
1.0,0.9999875,0.0039484655,0.39484656,1.0039359,0.6209326,0.5779612,-165.3016,-251.08008,5.31655,-3.5126307,35.253433,460000
1.0,0.99999994,0.0044403244,0.44403246,1.0044403,0.36391857,-11.501567,-165.47932,-239.42232,4.368975,-3.0531461,33.21951,465000
1.0,1.0000001,0.003994614,0.39946142,1.0039947,0.5595888,-32.984283,-168.69856,-229.43266,7.841141,-5.3108716,57.28543,470000
1.0,1.0,0.0034497124,0.34497124,1.0034497,0.5409729,-14.041833,-171.47462,-228.77863,3.9923265,-3.2382576,33.99405,475000
1.0,1.0,0.0041883197,0.41883197,1.0041883,0.38406882,-29.39078,-168.8209,-231.59549,1.0722407,-1.6272246,22.924812,480000
1.0,0.99999994,0.004353484,0.4353484,1.0043534,0.5116451,-3.0692084,-165.48798,-224.65434,3.7492456,-2.3518646,33.17133,485000
1.0,1.0,0.0044828732,0.44828734,1.0044829,0.5664956,-19.70939,-165.30646,-226.16382,3.854449,-5.9498353,42.755318,490000
1.0,1.0000001,0.0040914332,0.40914336,1.0040915,0.5640211,-31.602816,-167.81273,-223.65996,6.1279063,-3.7616456,40.962418,495000
1.0,1.0000001,0.004042199,0.4042199,1.0040423,0.39782166,-3.066205,-165.4975,-220.45374,4.448608,-3.0877488,31.152891,500000
1.0,0.9999857,0.004535768,0.45357686,1.0045215,0.3989663,0.73682487,-164.70538,-315.5795,1.8759528,-2.0633502,21.082003,505000
1.0,1.0,0.0043972246,0.43972248,1.0043973,0.4475997,0.23642713,-170.15717,-219.43947,1.985152,-3.9787843,29.65718,510000
1.0,1.0,0.003888821,0.3888821,1.0038888,0.3447411,-17.279871,-170.35191,-228.25288,2.9599004,-4.201277,30.50243,515000
1.0,0.999961,0.0040852334,0.40852335,1.0040462,0.76276356,0.92631334,-167.19984,-217.0903,2.7915132,-4.4449353,48.024834,520000
1.0,1.0000001,0.003957169,0.39571697,1.0039573,0.61477995,-14.522983,-167.53531,-219.62657,4.33453,-7.127062,38.897385,525000
1.0,1.0,0.004260103,0.42601037,1.0042601,0.31060508,-36.28473,-169.13165,-211.3627,4.3862395,-3.6810617,31.369232,530000
1.0,1.0,0.004294877,0.4294877,1.0042949,0.53568196,-0.77023876,-164.13101,-214.62129,5.69642,-3.743704,43.762447,535000
1.0,0.99999994,0.004085685,0.40856856,1.0040857,0.4845863,-1.2225105,-165.93263,-220.1348,24.099886,-15.325686,100.604744,540000
1.0,0.99999994,0.0043124543,0.43124545,1.0043124,0.671332,-18.322372,-165.96286,-223.45299,4.5423093,-3.6324873,42.424618,545000
1.0,1.0,0.0041346834,0.41346836,1.0041347,0.4384906,-0.06895748,-168.66586,-230.50435,3.1010473,-3.4612367,40.9403,550000
1.0,1.0,0.004098042,0.40980422,1.004098,0.42041507,0.08879268,-167.68697,-222.83083,2.292243,-2.2795002,24.690403,555000
1.0,0.9999974,0.0040004365,0.4000436,1.0039978,0.42235762,0.10372347,-168.86627,-219.70009,4.9138365,-3.968126,34.314075,560000
1.0,1.0,0.0035908113,0.35908115,1.0035908,0.2979617,-0.31323367,-168.26413,-241.08112,5.0186505,-5.537321,33.43937,565000
1.0,1.0,0.004340572,0.4340572,1.0043405,0.29993045,-9.690282,-169.21545,-223.1556,2.2510917,-1.3644491,20.540737,570000
1.0,1.0,0.0040427702,0.40427703,1.0040427,0.4121654,-23.879814,-165.20364,-224.97623,3.569526,-2.6642487,29.981165,575000
1.0,0.99999315,0.003923243,0.39232427,1.0039164,0.47608122,0.31532648,-166.03473,-226.78761,3.6144228,-3.654339,31.187763,580000
1.0,1.0,0.004142235,0.4142235,1.0041423,0.4558218,-14.612724,-168.46907,-229.40674,6.5608435,-8.245932,61.333656,585000
1.0,0.9999999,0.003613129,0.3613129,1.003613,0.40491027,-8.218518,-176.35126,-225.36775,2.4822404,-5.03963,26.93056,590000
1.0,0.9999999,0.0041175066,0.41175067,1.0041174,0.35275793,0.06718594,-169.90889,-220.18747,2.4670112,-1.0482928,22.650074,595000
1.0,1.0,0.0042727673,0.42727673,1.0042728,0.5620143,-0.06675923,-166.40912,-219.61285,7.5007687,-3.9761333,38.09948,600000
1.0,1.0000001,0.0040245093,0.40245095,1.0040246,0.46649486,-0.21851736,-169.89804,-228.96936,3.737164,-6.399866,41.611298,605000
1.0,1.0,0.0042157294,0.4215729,1.0042157,0.33864218,-13.530487,-168.36438,-231.46445,4.1505604,-5.8905993,32.214615,610000
1.0,1.0,0.0041760234,0.41760236,1.004176,0.4801615,-29.724361,-168.86818,-209.09413,4.332449,-2.986387,27.352753,615000
1.0,0.99999905,0.004219887,0.4219887,1.0042189,0.4792916,0.26059607,-168.27771,-222.41516,2.5620458,-3.9027026,33.956036,620000
