actor/action_std,actor/actor_loss,actor/bc_loss,actor/mse,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
1.0,0.9999999,0.004493708,0.4493708,1.0044936,0.43470055,-1.1990561,-163.28421,-224.09576,2.174632,-2.6073425,20.243492,480000
1.0,0.99999034,0.0042437706,0.42437708,1.0042341,0.40300804,0.32681835,-159.50859,-227.62398,2.4889412,-2.8440502,28.580957,485000
1.0,1.0,0.004531333,0.4531333,1.0045314,0.3873837,-1.256106,-161.76678,-217.9446,3.5108223,-4.794696,30.409428,490000
1.0,1.0,0.0045485236,0.45485234,1.0045485,0.47622705,-26.67319,-164.26312,-254.60373,4.815444,-3.8929698,38.77889,495000
1.0,1.0,0.0044536204,0.44536203,1.0044537,0.5879848,0.021539181,-166.13855,-217.06763,2.746393,-3.9974434,35.53895,500000
1.0,1.0,0.0041336864,0.41336864,1.0041337,0.40964106,-0.17122725,-162.48402,-226.70717,5.243684,-7.1843553,43.79333,505000
1.0,0.9999999,0.003920681,0.39206812,1.0039206,0.436585,-4.108049,-169.47165,-262.17477,3.923473,-2.9769852,26.045984,510000
1.0,1.0,0.0042005,0.42005002,1.0042005,0.46560782,0.03577745,-160.33244,-265.94318,2.9049258,-2.7942107,27.502258,515000
1.0,0.99999994,0.0041985335,0.41985336,1.0041984,0.68224764,-3.48184,-167.21579,-219.9726,14.604243,-20.85409,118.232056,520000
1.0,1.0,0.004451525,0.4451525,1.0044515,0.3537563,-25.301937,-161.7026,-264.36166,3.0557263,-2.5274835,23.930573,525000
1.0,0.99999994,0.003936651,0.39366513,1.0039366,0.61873287,-9.376652,-161.87686,-212.2325,7.987809,-13.165472,73.74746,530000
1.0,1.0,0.004200041,0.42000407,1.0042,0.34009454,-2.5837731,-166.65631,-268.10138,3.5600245,-1.9322028,27.868372,535000
1.0,1.0,0.004056191,0.40561914,1.0040562,0.6830099,-20.810614,-163.05681,-230.91324,3.8000317,-3.856975,40.308655,540000
1.0,0.99995804,0.004769002,0.4769002,1.004727,1.1896418,0.66352975,-163.3909,-270.73615,12.713949,-9.689694,77.98822,545000
1.0,1.0,0.0041598165,0.41598165,1.0041598,0.46247643,-20.177685,-166.83965,-231.16818,4.858922,-3.334256,29.561712,550000
1.0,1.0,0.0041930694,0.41930696,1.0041931,0.5995338,-0.21844208,-163.96472,-234.61937,7.969493,-5.6981335,53.816864,555000
1.0,1.0,0.0043032663,0.43032667,1.0043032,0.49093163,-3.5361638,-162.94604,-235.28505,20.55208,-6.514817,66.112686,560000
1.0,1.0,0.004014626,0.40146258,1.0040146,0.3673226,0.27225867,-162.81929,-220.87808,1.914991,-3.4752822,20.642807,565000
1.0,1.0,0.0040464,0.40464002,1.0040464,0.48549926,0.06755459,-168.1701,-277.2496,4.117224,-3.119177,29.885988,570000
1.0,1.0,0.0036576546,0.36576545,1.0036577,0.35741115,-28.562075,-170.5008,-214.78278,1.0773062,-2.9610243,21.010567,575000
