actor/action_std,actor/actor_loss,actor/bc_loss,actor/mse,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
1.0,0.99999994,0.003998442,0.39984423,1.0039984,0.5059131,-15.004916,-174.96341,-263.87665,4.322861,-3.959939,52.36647,465000
1.0,1.0,0.0034265663,0.34265664,1.0034266,0.44456172,-3.6823332,-174.67538,-225.70122,3.2768533,-3.3690202,36.534637,470000
1.0,0.99999994,0.003931909,0.39319092,1.0039319,1.0682284,-6.108563,-170.79881,-240.58556,10.648875,-17.946571,123.93224,475000
1.0,1.0,0.00447997,0.447997,1.00448,0.5472884,-32.820667,-177.57693,-242.09311,8.155676,-4.7319775,57.896183,480000
1.0,1.0,0.003909012,0.39090118,1.003909,0.6642118,-6.4780145,-172.50726,-225.75842,8.595765,-7.761231,75.986435,485000
1.0,1.0,0.0037664906,0.37664908,1.0037665,0.7561349,0.119398445,-177.08408,-212.63629,5.7279267,-10.498737,70.58568,490000
1.0,1.0,0.0040441975,0.40441978,1.0040442,0.5563239,0.0398196,-172.4997,-223.52599,4.303867,-5.68334,51.647552,495000
1.0,1.0,0.0034919786,0.34919786,1.003492,0.45721844,-0.3823631,-178.07736,-243.81267,2.4998374,-3.3552203,31.003647,500000
1.0,1.0,0.0039810278,0.39810276,1.003981,0.8051678,-10.167707,-179.78976,-258.22787,7.631917,-11.994653,74.43227,505000
1.0,1.0,0.003947641,0.39476413,1.0039476,0.629164,-10.684677,-175.93716,-223.48927,5.8460364,-7.9921765,75.934074,510000
1.0,0.999991,0.004099085,0.4099085,1.0040901,0.72640395,0.33182052,-178.90826,-216.78905,4.140662,-7.3041263,62.939415,515000
1.0,1.0,0.0037294887,0.37294888,1.0037295,0.5933826,-8.1579075,-176.13123,-223.51923,5.0836396,-3.6145976,37.978424,520000
1.0,1.0000001,0.0037807405,0.37807408,1.0037808,0.83929706,-1.0077105,-176.36128,-230.88602,10.340417,-8.383879,80.31507,525000
1.0,1.0,0.0039082086,0.39082086,1.0039082,0.59000504,-24.254646,-176.59885,-216.44495,3.077702,-3.207071,43.214684,530000
1.0,1.0,0.0042520016,0.42520016,1.004252,1.0741687,-7.3517466,-177.03189,-228.95557,3.1592834,-3.4931524,41.810505,535000
1.0,1.0,0.0036734785,0.36734784,1.0036734,0.6753646,0.093445,-181.9169,-240.16942,5.185055,-2.842643,46.583164,540000
1.0,1.0,0.0037028657,0.37028658,1.0037029,0.5348952,-1.7063932,-182.0356,-234.08455,5.2379885,-7.100751,50.706715,545000
1.0,1.0,0.0040263026,0.40263024,1.0040263,0.5207521,-0.7291055,-174.84692,-234.63142,5.8044558,-5.0709863,55.135387,550000
1.0,0.99999994,0.003673657,0.3673657,1.0036736,1.2414479,-0.5711086,-175.9581,-218.68645,10.564145,-14.60142,104.65173,555000
1.0,1.0,0.0039363103,0.39363104,1.0039363,0.73425096,-6.621203,-180.10979,-243.38771,13.787752,-9.6695795,84.92865,560000
1.0,1.0000001,0.0034967961,0.34967962,1.0034969,0.3325762,-0.7395878,-181.72493,-224.55101,2.927057,-2.5446255,27.687393,565000
1.0,0.9999999,0.004076452,0.4076453,1.0040764,0.50993496,-22.168018,-177.39511,-234.92525,5.6084757,-9.077624,54.320168,570000
1.0,1.0,0.003923673,0.39236733,1.0039237,0.5622245,-0.4396143,-176.44107,-219.65724,5.60882,-5.61687,50.41466,575000
1.0,0.99999994,0.0037996508,0.3799651,1.0037996,0.44058025,-26.15213,-177.41692,-223.41876,4.690772,-5.494366,46.93493,580000
1.0,1.0,0.0038042462,0.38042465,1.0038042,0.48770672,-3.7574408,-182.00952,-244.94672,6.1416044,-5.4576297,49.556965,585000
1.0,0.99999994,0.0039062877,0.39062878,1.0039062,0.5635616,-0.93073475,-177.38727,-223.63087,6.648328,-8.203064,51.32499,590000
1.0,0.9999848,0.003983842,0.39838424,1.0039686,0.48686713,0.35078794,-175.40656,-237.4439,5.5572643,-5.6673074,54.55681,595000
1.0,1.0,0.0042253505,0.42253503,1.0042254,0.51291466,-0.54491526,-178.19553,-248.28534,6.263112,-7.600987,58.278496,600000
1.0,1.0000001,0.0037618135,0.37618136,1.0037619,0.48993215,0.42030948,-177.86877,-223.45894,6.1080437,-5.887031,57.25732,605000
1.0,1.0,0.00392262,0.392262,1.0039226,0.6099806,-6.616191,-178.81116,-222.09166,3.079845,-3.8700376,40.208992,610000
1.0,1.0000001,0.003916214,0.3916214,1.0039164,0.64200485,0.16705254,-176.57825,-215.47159,4.0265007,-5.1678224,51.6531,615000
1.0,1.0,0.0038476393,0.38476396,1.0038476,0.41820928,-1.2432412,-180.31857,-256.68008,14.496851,-7.030366,77.93396,620000
1.0,0.99999994,0.0040946896,0.40946895,1.0040946,0.5715855,-3.561422,-173.1605,-214.71136,8.800659,-6.8669057,74.94336,625000
1.0,0.99999994,0.0035021342,0.35021344,1.0035021,0.6718519,-7.6259093,-177.84703,-221.61732,2.4810038,-1.8521475,28.22708,630000
1.0,1.0,0.00413489,0.41348904,1.0041349,0.59011334,-8.833623,-176.13077,-257.45193,5.2531996,-9.608004,49.7246,635000
1.0,1.0,0.0040272735,0.4027274,1.0040272,0.5973922,-27.327377,-174.30167,-222.14957,2.8517048,-3.270702,33.84943,640000
1.0,1.0,0.0037750022,0.37750024,1.003775,0.6228582,-3.5982437,-180.09314,-247.2641,8.091247,-8.1304,61.52548,645000
1.0,0.99999547,0.003777627,0.37776268,1.0037731,0.6544266,-0.013583392,-176.83876,-224.12083,18.955145,-11.70379,122.03643,650000
1.0,1.0,0.0039406256,0.39406258,1.0039406,0.5500108,0.11317518,-179.19434,-217.88213,2.849559,-2.5918233,39.85804,655000
1.0,1.0,0.0036236579,0.36236578,1.0036236,0.35623997,-50.719383,-178.93484,-223.34929,2.7548332,-2.3414278,24.051674,660000
1.0,1.0,0.0037015863,0.37015858,1.0037016,0.46910554,-5.4858146,-176.88922,-255.61075,4.365333,-4.9723964,41.663666,665000
1.0,1.0,0.004129728,0.4129728,1.0041298,0.5598353,-30.550478,-179.32251,-220.86572,5.619123,-7.098785,57.020126,670000
1.0,1.0,0.0037978394,0.37978393,1.0037979,0.5694128,-24.122065,-177.87363,-219.33884,6.2502785,-5.463646,61.503437,675000
1.0,1.0,0.0033161342,0.33161342,1.0033162,0.46284086,-5.211766,-179.9396,-226.60588,6.9729953,-8.916886,62.36658,680000
1.0,0.9999845,0.00393105,0.39310503,1.0039155,0.4032323,0.7289961,-179.2884,-224.29242,4.980799,-3.7586439,35.334633,685000
1.0,1.0,0.003679752,0.36797518,1.0036798,0.56251955,-1.8783125,-174.77971,-222.5395,6.686237,-10.588107,53.935074,690000
1.0,0.99999994,0.0036964854,0.36964852,1.0036964,0.67786837,-11.644014,-177.63922,-230.87296,13.335627,-9.21737,82.59465,695000
1.0,1.0,0.0037849885,0.37849885,1.003785,0.37409255,-55.198742,-178.30809,-222.32903,7.653141,-8.619582,61.318493,700000
1.0,0.9999999,0.0036366605,0.36366606,1.0036366,0.6449706,-16.65376,-175.06589,-217.46812,8.257295,-8.299616,84.85826,705000
1.0,1.0,0.0038819816,0.38819814,1.0038819,0.6297676,-0.7581277,-175.45796,-219.21547,3.0066051,-4.719298,40.43647,710000
1.0,1.0,0.0035340446,0.35340446,1.0035341,0.59877986,-0.28732908,-178.48367,-228.87767,4.0219646,-6.4524293,45.69863,715000
