actor/actor_drift_loss,actor/alpha,actor/alpha_loss,actor/delta_rms,actor/drift_loss_3.0,actor/drift_scale,actor/euclidean_penalty,actor/generated_to_data_mse,actor/generator_variance,actor/latent_entropy,actor/latent_kl,actor/latent_policy_loss,actor/latent_q,actor/manifold_penalty,actor/noise_abs_mean,actor/noise_std,actor/offset_rms,actor/refine_actor_loss,actor/refine_q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,critic/target_q,grad/max,grad/min,grad/norm,total_loss,step
1.0000001,0.0929766,-0.0069710603,0.17116839,0.016055625,0.57663524,0.65479404,0.09290106,0.55332685,10.950136,1.0749764,146.12889,-146.02893,1.4750866,0.8556473,1.0815629,0.2860931,1.0147508,-146.01048,148.13667,0.20326784,-41.894672,-146.29582,-184.18558,-146.47299,1.6063906,-1.3816365,32.876465,148.33994,80000
1.0,0.09094253,0.007463673,0.16859357,0.015992094,0.5743924,0.69280875,0.09614049,0.5319358,11.128595,0.91792977,150.08603,-150.00255,1.6003149,0.8615501,1.0962347,0.29428062,1.0160031,-149.98674,152.1095,0.18778938,-45.462788,-150.21983,-187.5421,-150.07124,1.168022,-1.5896875,30.916145,152.29729,85000
0.9999998,0.09045528,0.0012635915,0.16393685,0.01655949,0.5507241,0.57154274,0.085665725,0.5837914,11.085491,0.9860308,152.74493,-152.65575,1.4896475,0.8528549,1.0771027,0.2672879,1.0148965,-152.63387,154.7611,0.364914,-0.2722225,-152.84956,-192.12946,-152.73459,2.0904915,-1.3962926,33.426933,155.126,90000
1.0,0.09054928,-0.010219341,0.1865576,0.016819213,0.57683754,0.6873301,0.09391728,0.6819544,11.1263275,1.1128595,155.56473,-155.46396,1.7306727,0.87003446,1.1047996,0.29311478,1.0173067,-155.42627,157.57181,0.19817577,-2.967346,-155.65761,-195.66075,-155.60962,0.95753664,-1.9466045,23.997837,157.76999,95000
1.0,0.09075898,-0.01576016,0.16726641,0.018683925,0.5198538,0.7000042,0.09692325,0.50349873,11.378651,1.1736486,157.1195,-157.01299,1.5816815,0.8846711,1.1319369,0.29580486,1.0158168,-156.99417,159.11957,0.18061163,-56.594612,-157.27435,-202.64676,-157.18237,0.8009449,-1.3879924,26.397661,159.30019,100000
1.0000001,0.08942147,-0.010580165,0.18738844,0.016359055,0.58198804,0.64401144,0.093427375,0.5750264,11.040819,1.118318,155.83096,-155.73096,1.351012,0.8620025,1.097286,0.28372774,1.0134817,-155.70555,157.83388,0.12390693,0.72008705,-156.01889,-204.13197,-155.98248,1.4780889,-0.85879487,21.370613,157.95778,105000
1.0,0.08982878,-0.008094,0.1807965,0.020507941,0.492065,0.6077373,0.08765128,0.4394849,11.354429,1.0901047,160.32568,-160.22777,1.4089448,0.8859533,1.1425381,0.2756214,1.0140895,-160.19437,162.33168,0.27325734,-0.11199924,-160.40878,-209.03862,-160.45195,1.0346382,-1.0142596,23.894716,162.60493,110000
1.0000002,0.095159076,-0.011862158,0.19669355,0.016713135,0.5670869,0.7564709,0.100050814,0.54867357,11.242428,1.1246561,160.29239,-160.18536,1.5425953,0.8651618,1.1017219,0.30750424,1.0154259,-160.13141,162.29596,0.2555089,-24.797642,-160.45859,-211.08856,-160.4991,0.8463619,-1.536093,24.345387,162.55147,115000
1.0,0.09076582,-0.00768389,0.18534529,0.018495118,0.5183332,0.58623916,0.08831666,0.6034769,11.084798,1.0846562,162.18663,-162.08817,2.3775308,0.8456962,1.0820824,0.2707026,1.0237753,-162.04524,164.20271,0.24841513,-46.54584,-162.25159,-205.35289,-162.30862,1.253657,-0.9492479,24.421612,164.45113,120000
0.99999994,0.09084342,-0.01352131,0.17416541,0.017687185,0.5341508,0.57459676,0.08645138,0.5889932,10.9988785,1.1488419,167.49367,-167.3893,1.4582088,0.8664224,1.1092782,0.2680011,1.014582,-167.37924,169.49474,0.44911095,-51.617413,-167.64659,-224.71498,-167.80457,1.4317255,-1.3172412,36.367977,169.94385,125000
1.0000001,0.09301231,-0.0042950874,0.17988211,0.01817481,0.49501324,0.58613133,0.08537264,0.5181019,11.189404,1.0461776,168.2363,-168.13899,1.3444624,0.87185454,1.1079141,0.2706777,1.0134447,-168.10878,170.24545,0.18501154,-26.87042,-168.35306,-219.36754,-168.39984,0.8093678,-1.1153575,20.328629,170.43047,130000
1.0,0.09551187,0.008520924,0.16551863,0.0165996,0.5367694,0.5890108,0.08597675,0.497511,10.935337,0.91078675,169.48174,-169.39473,1.2619936,0.8271946,1.0476067,0.27134174,1.01262,-169.35025,171.50287,0.24477763,-44.717567,-169.58176,-234.10062,-169.60275,1.1469902,-1.0014032,26.394463,171.74765,135000
1.0000001,0.09672585,0.013033986,0.15650386,0.022464328,0.47582266,0.6000801,0.09052261,0.44339406,10.949183,0.86524814,169.90964,-169.82594,1.5777981,0.83426404,1.0595216,0.27387953,1.015778,-169.81494,171.93845,0.29802847,-60.010044,-170.04375,-223.59154,-170.06436,2.1222925,-1.4838572,33.602066,172.23648,140000
1.0,0.09286623,0.0151610095,0.14400029,0.0187483,0.5223931,0.569939,0.0878838,0.47088155,11.094234,0.8367436,169.12433,-169.04663,1.3245178,0.8402475,1.0632908,0.2669127,1.0132452,-169.00032,171.15274,0.23646633,-16.30409,-169.21175,-214.11171,-169.44995,1.8646715,-1.6639665,35.501694,171.3892,145000
1.0,0.094747685,0.024377352,0.13968265,0.018681206,0.5125345,0.54412913,0.087293364,0.40672243,11.026798,0.742713,170.93639,-170.86603,1.1108211,0.8269628,1.0554154,0.26079905,1.0111082,-170.84085,172.97188,0.23661228,-3.866179,-171.07372,-234.44737,-171.02194,0.7970017,-1.2742741,25.799725,173.2085,150000
1.0,0.09425827,-0.011149865,0.17850111,0.015553042,0.5717309,0.58067816,0.08974135,0.6073179,11.118966,1.1182907,171.53452,-171.42912,1.3200934,0.8603448,1.1172783,0.2694156,1.0132009,-171.38214,173.53656,0.31160706,-39.12469,-171.65167,-238.62634,-171.68774,0.9997312,-0.97951627,27.524822,173.84816,155000
1.0,0.10542061,0.011592157,0.15406224,0.018994706,0.51602566,0.57173705,0.09263799,0.47777945,11.047176,0.89003897,173.02316,-172.92935,1.2312956,0.84936404,1.0838541,0.26733336,1.012313,-172.92087,175.04707,0.33890897,-40.50601,-173.20076,-225.38593,-173.17075,1.2487789,-1.4682455,31.114105,175.38599,160000
1.0000002,0.109097354,-0.020255266,0.18737316,0.018691208,0.5188697,0.57374316,0.08350626,0.5453458,10.893633,1.1856623,172.11327,-171.98392,1.5589262,0.83811104,1.0707945,0.26780194,1.0155892,-171.9462,174.10861,0.4814753,-20.988417,-172.23914,-235.63412,-172.13463,1.6164594,-1.6689575,34.810875,174.59009,165000
1.0000002,0.104721844,-0.017050277,0.16619708,0.015643355,0.56046855,0.61129147,0.086275935,0.535541,10.85635,1.162815,170.54994,-170.42816,1.4776797,0.84123063,1.0694389,0.27642617,1.0147768,-170.37558,172.54767,0.4713953,-31.121473,-170.73267,-260.34042,-170.68388,1.3226672,-1.4527246,31.895685,173.01906,170000
1.0,0.100896776,-0.0088703,0.16114618,0.017116878,0.5275985,0.56485736,0.08512491,0.45142367,11.057979,1.0879146,170.25977,-170.15,1.258143,0.8596755,1.0984094,0.2657201,1.0125252,-170.13062,172.26343,0.36638534,1.1680093,-170.39221,-264.06424,-170.36522,1.762689,-2.090279,31.225237,172.6298,175000
1.0,0.100798935,0.020569453,0.14589028,0.017543301,0.5263553,0.5938114,0.09400063,0.53338426,11.083187,0.79593587,172.86526,-172.78503,1.416959,0.84481204,1.0641032,0.27244526,1.0141696,-172.77057,174.90001,0.42585853,-28.643112,-172.98944,-250.40602,-172.98474,2.3357975,-2.794366,40.185226,175.32587,180000
0.9999999,0.102877535,-0.0058285007,0.18608852,0.018117007,0.5077101,0.5727103,0.08304526,0.51428413,11.2025585,1.0566547,175.37418,-175.26547,1.2473216,0.87822366,1.1284807,0.2675608,1.0124732,-175.28195,177.38081,0.50510895,-54.420784,-175.63126,-271.74237,-175.49469,3.26193,-3.442043,51.897945,177.88593,185000
1.0,0.10011386,0.015135561,0.1444668,0.018346496,0.49688318,0.47121716,0.0763417,0.5026376,11.026394,0.8488165,174.32991,-174.24493,1.1653743,0.82411903,1.0543349,0.24269764,1.0116538,-174.20569,176.3567,0.2915092,0.07287368,-174.4722,-262.45004,-174.41394,2.433536,-1.7353573,34.95089,176.64821,190000
0.9999999,0.09762352,-0.0064658923,0.17019229,0.019262597,0.50572777,0.5578312,0.08181313,0.6161108,10.861053,1.0662329,174.45532,-174.35123,1.454047,0.82988214,1.0628259,0.26406232,1.0145404,-174.30243,176.4634,0.29799247,-0.6960077,-174.58595,-288.38495,-174.58981,1.1098216,-2.4168751,28.634007,176.76138,195000
1.0,0.095851496,0.0026069176,0.1657196,0.016300825,0.54920703,0.59651303,0.09802133,0.53628755,11.407449,0.9728025,171.19997,-171.10672,1.4328654,0.8979577,1.1114376,0.27306432,1.0143286,-171.09038,173.2169,0.59672654,-14.273264,-171.33395,-283.73508,-171.48734,3.4381254,-4.136677,52.58886,173.81363,200000
0.99999994,0.09798161,0.018950619,0.12962672,0.016304648,0.5627437,0.47939047,0.090020835,0.4572273,11.144018,0.8065901,172.16827,-172.08923,1.1653255,0.84237206,1.0733479,0.2447934,1.0116533,-172.08801,174.19888,0.9439987,-52.395294,-172.25319,-230.23729,-172.42114,1.9279058,-1.4370638,39.868347,175.14288,205000
1.0,0.10166972,-0.015823763,0.147894,0.016619973,0.5470503,0.5962516,0.09297576,0.4858867,11.104353,1.1556389,175.15787,-175.04036,1.2470664,0.86823446,1.1032425,0.2730045,1.0124706,-175.00778,177.15451,0.4188966,-57.45996,-175.37282,-239.6886,-175.3892,1.5533912,-1.5965251,31.676933,177.57341,210000
0.99999994,0.09960033,0.010421863,0.1658373,0.017081209,0.53744817,0.4844578,0.084116995,0.45195037,10.941496,0.89536315,171.78586,-171.69669,1.1690853,0.8272122,1.0586091,0.24608377,1.0116909,-171.67087,173.80797,1.5231148,-4.7355866,-171.873,-305.6016,-171.83917,7.1592064,-10.0745535,94.85228,175.33109,215000
1.0000002,0.09993367,0.014989087,0.14587824,0.0173788,0.5366496,0.55315655,0.09009592,0.49511802,10.969169,0.8500097,177.48581,-177.40085,1.3844651,0.82542384,1.0546142,0.26295358,1.0138446,-177.36075,179.51463,0.41531482,-1.0790663,-177.567,-318.6984,-177.65138,1.1753418,-1.1812341,33.45302,179.92995,220000
0.9999999,0.10248633,0.002689648,0.17860878,0.019707873,0.4830992,0.55317235,0.08212204,0.5249289,11.246525,0.9737561,180.24475,-180.14496,1.560631,0.8469184,1.08451,0.2629573,1.0156063,-180.10994,182.26305,0.30328378,-56.33953,-180.38406,-239.15132,-180.32507,1.5161536,-1.8425522,35.527702,182.56633,225000
0.9999999,0.100327164,-0.024988342,0.1553103,0.018332122,0.5164946,0.529744,0.08191679,0.518193,11.125141,1.2490685,180.20218,-180.07687,1.2738552,0.84778,1.1076974,0.2573286,1.0127386,-180.02792,182.18993,1.3670301,-33.987324,-180.49063,-326.95483,-180.35089,8.451737,-9.949228,123.88908,183.55696,230000
0.99999994,0.10292631,0.008076211,0.14505878,0.019336496,0.4875926,0.4796806,0.075686574,0.48717815,10.899979,0.92153406,180.9155,-180.82065,1.2631565,0.82675415,1.0739329,0.24486746,1.0126315,-180.81934,182.9362,0.4327927,-60.93335,-181.11534,-242.31734,-181.11096,8.79073,-6.3562284,65.11861,183.369,235000
0.99999994,0.10306314,0.018347587,0.14324161,0.019488502,0.49219313,0.51824987,0.081290334,0.51343924,11.076462,0.8219772,181.23288,-181.14816,1.1975236,0.83598775,1.0728492,0.25452158,1.0119753,-181.1454,183.2632,0.7941047,-11.411602,-181.38068,-263.13043,-181.45593,4.401212,-7.87908,59.750473,184.0573,240000
1.0000001,0.107286416,0.0046675354,0.17479415,0.018053696,0.51922363,0.5258415,0.08135204,0.4935973,11.054579,0.9564946,180.65807,-180.55545,1.3079684,0.8387587,1.0711117,0.25637895,1.0130796,-180.51909,182.67581,0.4560128,0.36380914,-180.81252,-327.27872,-180.64743,2.0805016,-2.5575204,47.57122,183.13182,245000
0.9999999,0.11100101,-0.05012926,0.20171078,0.021413371,0.45743528,0.60145986,0.07764001,0.5816272,10.972194,1.4516108,180.84567,-180.68454,1.7133995,0.88459677,1.1377007,0.27419424,1.017134,-180.66614,182.81268,1.1515787,-3.555273,-181.12427,-338.00494,-181.19414,3.688808,-2.4077885,60.537704,183.96426,250000
1.0000002,0.10588104,-0.0116316555,0.16658925,0.017156985,0.510351,0.5087205,0.07555689,0.59461486,11.087677,1.1098559,181.26038,-181.14285,1.5364358,0.8559986,1.1052958,0.25217068,1.0153644,-181.13287,183.26411,0.5446742,-0.6277549,-181.42365,-345.2287,-181.30997,3.662112,-3.6296499,55.43361,183.80879,255000
1.0000002,0.103143886,0.0041755736,0.17049877,0.018332735,0.50047654,0.5698254,0.08264774,0.52650726,10.859791,0.959517,177.8563,-177.75732,1.395412,0.8233834,1.0454799,0.2668861,1.0139542,-177.7219,179.87444,0.6906528,-0.6614585,-178.02155,-273.25043,-177.93999,1.722248,-1.5419455,33.745415,180.5651,260000
1.0000002,0.099061556,-0.014849223,0.17498359,0.019807357,0.49684557,0.6352241,0.088430576,0.61308384,11.083017,1.149899,174.85669,-174.74277,2.1793857,0.86557287,1.1034364,0.2817854,1.0217938,-174.70079,176.86363,0.56018144,-28.028229,-175.04742,-266.90744,-175.0867,1.9072242,-2.9066076,45.012543,177.42381,265000
0.99999976,0.102103,-0.07107472,0.20702597,0.016549198,0.53626996,0.6212939,0.08050211,0.56510925,11.166818,1.6961079,176.24762,-176.07445,1.7220424,0.9079685,1.1771452,0.27867857,1.0172204,-176.03328,178.19377,0.51990056,-18.255417,-176.58601,-252.0289,-176.5046,4.9755855,-6.166511,58.549522,178.71367,270000
1.0,0.099066965,0.014060019,0.1671003,0.015211937,0.55312264,0.4341802,0.07909076,0.46905082,10.905064,0.85807556,179.11102,-179.026,1.1419135,0.8285508,1.0520165,0.23296463,1.0114192,-178.99152,181.13649,0.31188977,-61.456253,-179.21005,-255.11923,-179.30643,1.4135761,-1.1423681,33.095512,181.44838,275000
1.0,0.09869204,-0.006554326,0.15132432,0.016839089,0.5279946,0.47849226,0.080177486,0.52903074,11.093618,1.0664119,177.28934,-177.18411,1.1786001,0.8585297,1.0942713,0.24456397,1.011786,-177.20511,179.29456,0.7914191,-0.2116426,-177.4574,-241.91328,-177.05458,3.0576775,-3.628968,69.566956,180.08597,280000
1.0,0.1058019,0.035955638,0.13764201,0.024683606,0.43726328,0.49048412,0.07861764,0.51278913,11.150811,0.6601608,177.07846,-177.0086,1.3184721,0.83360445,1.0617315,0.2476096,1.0131847,-177.02026,179.1276,0.64716256,-10.485412,-177.21968,-287.39893,-177.10373,15.736041,-11.547234,104.97529,179.77475,285000
1.0000001,0.09826071,0.0115860235,0.14158696,0.02013894,0.47324032,0.5028012,0.077951565,0.5257014,11.14901,0.88208896,178.1061,-178.01941,1.2870361,0.85080147,1.0777955,0.2506993,1.0128703,-178.02673,180.13054,0.42415398,-3.0486045,-178.30655,-241.51709,-178.40305,26.687923,-11.016545,111.642365,180.55469,290000
1.0,0.1078586,0.019313032,0.16415814,0.01899216,0.50007534,0.53587866,0.07989351,0.4762525,11.354519,0.82094115,181.31564,-181.22708,1.1270355,0.8569543,1.0764403,0.25881428,1.0112704,-181.19995,183.34624,0.831287,-0.7695324,-181.51436,-274.7059,-181.60358,15.598115,-13.894667,106.54151,184.17752,295000
1.0,0.10330871,-0.004985286,0.17902471,0.01927958,0.48123848,0.4973948,0.076187655,0.50897944,11.148193,1.0482563,176.62495,-176.51666,1.3253272,0.84460217,1.1038419,0.24934785,1.0132532,-176.50407,178.63322,0.82390213,-6.8302903,-176.9026,-225.96898,-177.06369,6.582361,-4.0266085,66.191185,179.45712,300000
1.0,0.09843228,0.031194882,0.15062054,0.018720428,0.5032061,0.49288946,0.0774639,0.45066375,11.127932,0.6830828,183.7782,-183.71097,1.2731991,0.8413467,1.0554038,0.248216,1.0127319,-183.6647,185.82211,0.5947326,-59.584663,-183.92451,-245.81213,-183.96307,2.0798504,-2.3152957,41.020454,186.41684,305000
1.0,0.09681216,0.011353748,0.16937394,0.017856913,0.51134545,0.45153674,0.07956897,0.537027,11.340986,0.88272387,183.57306,-183.48758,1.2115034,0.86426556,1.095646,0.23757544,1.012115,-183.47403,185.59653,0.7694434,-3.848947,-183.7142,-253.1106,-183.71777,4.911096,-10.312673,82.05911,186.36597,310000
1.0,0.09593115,0.0016311258,0.15691991,0.018302493,0.49645954,0.5565819,0.08675122,0.39764583,11.119415,0.9829968,178.53146,-178.43718,1.2581844,0.85519975,1.09296,0.26376644,1.0125818,-178.4281,180.54568,0.94599044,0.25612342,-178.67722,-253.26758,-178.71811,2.165016,-2.6119878,44.68972,181.49167,315000
1.0,0.108842686,-0.01565238,0.1642806,0.016371213,0.54909027,0.5667865,0.09155769,0.5676686,10.888617,1.1438073,178.04529,-177.92078,1.540928,0.8361051,1.0807501,0.26617345,1.0154092,-177.89795,180.04504,0.7775557,-48.070744,-178.26923,-256.4039,-178.29842,5.5354066,-4.5235753,57.64993,180.8226,320000
1.0,0.100676045,0.017309237,0.14978573,0.01955361,0.48698494,0.55719244,0.0818353,0.4300909,11.069417,0.8280699,183.1095,-183.02612,1.1310716,0.8394551,1.0669553,0.26391107,1.0113107,-183.02509,185.1381,0.44833347,-23.98779,-183.25266,-224.39369,-183.2532,2.1001194,-2.371293,44.79368,185.58644,325000
1.0000001,0.09748932,-0.00038919505,0.15032455,0.02012597,0.4691577,0.4877801,0.072273195,0.47220957,10.983251,1.0039922,181.15732,-181.05945,1.1268013,0.8447188,1.0819538,0.24692613,1.0112615,-181.06232,183.16818,0.7660934,0.31821576,-181.40408,-257.1344,-181.51105,4.9111867,-5.7676854,75.816154,183.93428,330000
1.0000001,0.1029079,-0.004583273,0.15123983,0.017951606,0.4995246,0.529176,0.07685664,0.44285822,10.980475,1.0445375,182.64314,-182.53564,1.0287418,0.8331026,1.0879858,0.2571906,1.0102874,-182.50208,184.64885,1.0167879,-58.302277,-182.91646,-248.49727,-182.86221,7.1299562,-9.896812,91.548904,185.66563,335000
1.0000001,0.09868758,0.0007187766,0.15144384,0.01908012,0.49571335,0.5436082,0.08215603,0.42994034,10.914226,0.9927166,172.914,-172.81602,1.1087899,0.8448451,1.0933919,0.26067418,1.0110879,-172.81223,174.92581,0.5600424,-13.583117,-173.16856,-228.86815,-173.07959,2.110206,-2.0459545,45.497295,175.48586,340000
1.0,0.09323947,0.026247509,0.12087765,0.018141855,0.5173231,0.49800724,0.08078182,0.45761657,11.133307,0.7184936,180.06169,-179.9947,1.112447,0.8396008,1.0557461,0.24950132,1.0111139,-179.9852,182.09904,0.35437962,0.6366463,-180.22798,-247.30739,-180.2423,2.1517887,-1.334725,35.82339,182.45343,345000
0.99999994,0.0983189,-0.059801176,0.21030551,0.02062137,0.4650847,0.60719305,0.07334798,0.5973947,11.066706,1.6082368,180.10307,-179.94498,1.5739065,0.8907623,1.1605905,0.27549797,1.0157391,-179.8951,182.059,0.49021423,-6.8097663,-180.45427,-237.99069,-180.47198,1.182073,-1.1176745,34.02467,182.54922,350000
1.0,0.09932089,0.023535972,0.120613,0.017341636,0.52747977,0.47747508,0.08182535,0.39026177,10.965872,0.763031,183.7068,-183.63101,1.0098543,0.8227759,1.0596185,0.24430388,1.0100986,-183.64626,185.74043,1.2124242,-28.800241,-183.92282,-389.45337,-183.69696,20.200552,-9.924886,142.10638,186.95285,355000
1.0,0.09707306,0.010653199,0.16137896,0.015580065,0.5527263,0.59065956,0.09331402,0.47603974,10.956671,0.8902558,180.6216,-180.53519,1.3567678,0.8361595,1.0685445,0.27172124,1.0135676,-180.52672,182.64581,0.90874815,0.8748258,-180.84903,-281.09146,-180.89557,3.4987595,-3.9402237,64.320274,183.55457,360000
0.99999976,0.09659167,0.023046182,0.13177516,0.019711081,0.49534893,0.51580155,0.081981026,0.3832199,11.054821,0.76140606,182.17647,-182.10292,1.2557993,0.82879287,1.0615144,0.25391966,1.012558,-182.11986,184.21207,1.3672495,-34.755444,-182.42206,-264.70026,-182.462,22.9666,-17.097214,144.7486,185.57932,365000
0.9999999,0.092972614,0.01957285,0.13267283,0.017669737,0.5085565,0.4431071,0.07571149,0.4325534,11.136619,0.7894773,181.84644,-181.77304,1.1099281,0.83494747,1.0659735,0.23534738,1.0110993,-181.73886,183.8771,0.68481076,-46.21909,-181.9476,-261.83304,-181.79115,2.221399,-2.8823075,50.860508,184.56192,370000
1.0000001,0.09436521,0.00897922,0.13370426,0.017146844,0.5179252,0.4635591,0.07728855,0.3842653,11.069715,0.9048461,174.34532,-174.25992,0.97650063,0.83760834,1.0633593,0.24071744,1.009765,-174.20438,176.36406,1.8959675,-1.1753399,-174.53214,-340.35004,-174.61444,13.195988,-15.712948,102.44382,178.26003,375000
1.0000002,0.095098406,0.014901443,0.1494191,0.021863306,0.45087188,0.50890934,0.081112355,0.44577193,10.910268,0.843305,180.5752,-180.495,1.1380582,0.81408465,1.0502394,0.2522175,1.0113806,-180.44577,182.60149,0.75586015,-0.4787972,-180.71646,-264.04132,-180.89587,1.883481,-2.5332503,49.243587,183.35735,380000
1.0,0.09543793,-0.018023692,0.16139501,0.017881356,0.5129059,0.45246607,0.07772274,0.42904997,11.301477,1.1888525,182.71362,-182.60016,1.1996405,0.87761843,1.1336904,0.2378198,1.0119964,-182.55945,184.7076,1.9494717,-5.6280203,-182.99983,-417.7575,-182.82744,8.149732,-5.8376412,96.91327,186.65707,385000
1.0,0.090358846,0.0071061673,0.14621595,0.019601177,0.47869062,0.46947348,0.07830722,0.41879934,11.225918,0.92135614,186.08536,-186.00209,1.4883306,0.8546876,1.0967596,0.24224819,1.0148833,-185.97527,188.10735,0.8620399,-46.658737,-186.22797,-435.90054,-186.25337,14.200173,-8.383585,108.47211,188.96939,390000
