actor/actor_drift_loss,actor/alpha,actor/alpha_loss,actor/delta_rms,actor/drift_loss_3.0,actor/drift_scale,actor/euclidean_penalty,actor/generated_to_data_mse,actor/generator_variance,actor/latent_entropy,actor/latent_kl,actor/latent_policy_loss,actor/latent_q,actor/manifold_penalty,actor/noise_abs_mean,actor/noise_std,actor/offset_rms,actor/refine_actor_loss,actor/refine_q,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,critic/target_q,grad/max,grad/min,grad/norm,total_loss,step
1.0,0.07647782,-0.016271656,0.24996194,0.017753176,0.53465855,1.6686348,0.08541666,0.81391674,11.369631,1.2127631,139.65811,-139.56537,23.343945,0.8858155,1.1378556,0.45670485,1.0030347,-139.54233,141.64488,0.1614475,-0.03425309,-139.92805,-223.88567,-140.04996,2.1007261,-1.5158157,35.37292,141.80634,175000
0.9999998,0.07927137,-0.016418288,0.27222234,0.016846988,0.5186375,1.7675223,0.091109335,0.78875685,11.32431,1.2071149,134.40202,-134.30634,26.657814,0.8774722,1.1223384,0.47004285,1.0034655,-134.27057,136.38907,0.32726768,-0.90334415,-134.77173,-214.42632,-134.7001,1.5990535,-1.251444,34.2784,136.71634,180000
0.9999999,0.074804775,0.003979427,0.23909347,0.015395051,0.57469636,1.541616,0.08602996,0.758424,11.428182,0.94680256,138.3804,-138.30957,22.47514,0.88509345,1.1220007,0.43897834,1.0029218,-138.29031,140.3873,0.37262443,-0.007849574,-138.64818,-209.68562,-138.64801,5.1196957,-3.9974694,47.073914,140.75992,185000
1.0000002,0.07765362,-0.01208528,0.2408793,0.020830557,0.4770477,1.3511615,0.08650563,0.7009579,11.416384,1.1556306,135.6156,-135.52586,23.2156,0.904482,1.1414866,0.4109686,1.0030122,-135.50749,137.60652,0.2140894,0.24249977,-135.92523,-215.26389,-136.00932,1.5576541,-1.421657,27.77908,137.82062,190000
1.0000001,0.07640094,0.0041348664,0.23451717,0.01695149,0.5350503,1.3848203,0.08957909,0.6774044,11.165281,0.94587934,139.3352,-139.26294,21.443249,0.85550857,1.0913713,0.41605592,1.0027876,-139.23752,141.34213,0.13658956,-40.885803,-139.58577,-228.98969,-139.61766,2.053058,-2.2895217,33.170326,141.47873,195000
1.0000004,0.07206928,0.011240805,0.22370079,0.015912076,0.56077313,1.1752449,0.08756718,0.60916466,11.118143,0.84402776,140.42561,-140.36478,21.945086,0.8475145,1.0760863,0.3832827,1.0028465,-140.35982,142.43971,0.2892894,0.16169693,-140.71234,-217.75494,-140.57501,2.6108067,-2.7691023,45.543755,142.729,200000
1.0,0.07458962,0.0036581953,0.23811449,0.01680826,0.5208729,1.3767852,0.07959051,0.62448055,11.345065,0.95095575,142.90451,-142.83359,22.333443,0.8582512,1.0940683,0.41484714,1.0029033,-142.80942,144.91107,0.2937366,-45.28245,-143.20749,-229.94849,-143.13602,4.5896444,-2.9972613,42.68411,145.2048,205000
1.0000002,0.07898288,-0.00421142,0.24448863,0.017493075,0.54123807,1.5841061,0.09154571,0.84978634,11.255017,1.0533206,143.90973,-143.82654,23.609083,0.87008077,1.1078604,0.4449868,1.0030692,-143.8057,145.90858,0.13152641,-28.817335,-144.19342,-206.57146,-144.23566,2.2375374,-2.619713,38.9786,146.04012,210000
0.9999999,0.07550717,0.006019675,0.2400265,0.01965573,0.4825274,1.3218265,0.07849549,0.7266048,11.159256,0.92027676,139.94751,-139.87802,21.479044,0.8494578,1.0768759,0.40648288,1.0027922,-139.85611,141.95633,0.20486584,-22.317656,-140.29352,-229.79349,-140.16599,2.6335256,-1.9381078,40.5466,142.1612,215000
0.9999999,0.07298024,-0.001640358,0.23219728,0.018569423,0.5042772,1.5555966,0.08670291,0.70089173,11.205927,1.0224767,144.53844,-144.46382,24.569931,0.8549137,1.0871276,0.44096437,1.0031941,-144.4325,146.53998,0.13966438,-46.38877,-144.82193,-232.16373,-144.7748,1.5354875,-1.2016867,29.014153,146.67964,220000
1.0,0.072077975,0.0066279983,0.2426416,0.017677695,0.5202533,1.3022423,0.08404094,0.68294513,11.015895,0.9080441,142.6253,-142.55984,22.73505,0.8360537,1.05738,0.40346038,1.0029556,-142.55307,144.63489,0.2089592,-0.4997937,-142.99509,-219.69553,-142.99492,2.2533665,-3.0437315,35.756676,144.84384,225000
1.0000002,0.07997528,0.01102123,0.2415358,0.017899113,0.49937862,1.4448729,0.08233265,0.75210094,11.038278,0.86219203,147.3386,-147.26965,23.625648,0.8476528,1.0681369,0.4249813,1.0030713,-147.2604,149.35268,0.1576713,-40.914482,-147.68001,-225.14442,-147.56151,1.4486498,-1.3287889,31.950525,149.51035,230000
1.0,0.072274856,-0.0022653788,0.22957602,0.01754829,0.54084164,1.4417322,0.086543515,0.80232465,11.2411175,1.0313439,147.67351,-147.59897,22.895107,0.87509763,1.1056496,0.42451915,1.0029764,-147.58696,149.67422,0.15228158,-0.24325228,-147.99527,-233.78008,-147.92163,2.0539005,-1.6766336,34.311634,149.8265,235000
0.9999999,0.0723666,-0.006920848,0.2294319,0.017756086,0.5046586,1.3517232,0.078205936,0.63788223,11.322529,1.0956359,141.9748,-141.89551,23.504395,0.88166493,1.1152576,0.41105402,1.0030556,-141.90137,143.97092,0.14865959,-23.874954,-142.33295,-228.91478,-142.24918,1.1576294,-1.0885556,26.063202,144.11958,240000
1.0000001,0.07241426,0.012940401,0.22526257,0.019105427,0.49965668,1.3424362,0.07829346,0.6582881,11.289546,0.8213004,144.99086,-144.9314,19.999165,0.86747515,1.1016812,0.4096395,1.0025998,-144.906,147.0064,0.2959187,-0.40633026,-145.29109,-230.77026,-145.53653,1.894302,-2.2549047,48.78968,147.3023,245000
1.0000001,0.07393879,-0.008334739,0.23004614,0.019448435,0.49321297,1.3520553,0.08300019,0.5938587,11.169798,1.1127249,143.56119,-143.47891,26.239956,0.8801686,1.1163335,0.4111045,1.0034112,-143.4815,145.55627,0.27709192,-8.594726,-143.9102,-218.10127,-143.9274,2.8898754,-3.9189882,53.276672,145.83336,250000
0.9999999,0.07225966,0.008286884,0.2167366,0.019701112,0.4797499,1.0902743,0.0880236,0.5457846,11.239647,0.8853179,146.48798,-146.42401,24.677969,0.84599847,1.0870752,0.36916703,1.0032082,-146.41457,148.49947,0.16508211,-63.238285,-146.78351,-213.95082,-146.6365,1.4684688,-1.2390226,31.698715,148.66455,255000
1.0000001,0.06815757,-0.0025175833,0.22823411,0.016575707,0.53821015,1.3761561,0.08594054,0.7490332,11.343394,1.0369377,145.85507,-145.7844,23.162722,0.86957407,1.1096206,0.41475236,1.0029981,-145.75629,147.85556,0.12128605,0.21306434,-146.11136,-213.77826,-146.16614,2.5735838,-1.3303596,24.36596,147.97685,260000
0.9999999,0.07093603,-0.011365766,0.24435154,0.019994307,0.48058626,1.460474,0.077451065,0.819763,10.976683,1.1602256,142.10303,-142.02072,24.008598,0.85179895,1.080337,0.42726952,1.0031211,-142.00833,144.09479,0.22567815,-50.43796,-142.4662,-211.91696,-142.4613,2.6734662,-3.0054722,34.727905,144.32047,265000
1.0,0.070189245,0.01032073,0.22602782,0.017871834,0.50689876,1.1430695,0.08546078,0.6114017,11.126085,0.85295856,143.94995,-143.89009,22.31654,0.835145,1.0613215,0.37799957,1.0029012,-143.87708,145.96317,0.15255159,-9.487564,-144.2132,-231.58232,-144.08337,2.4869003,-1.9108248,40.59149,146.11572,270000
1.0,0.06887988,0.003406303,0.23483028,0.019066848,0.49487987,1.2465878,0.08570025,0.637506,11.532331,0.9505472,145.23825,-145.17276,21.718708,0.88901407,1.1232,0.3947448,1.0028235,-145.14493,147.24448,0.18158475,-46.48472,-145.51337,-219.91971,-145.49695,1.4131479,-1.2877077,25.580442,147.42606,275000
1.0,0.068138845,0.015577027,0.19669335,0.02013202,0.46966818,1.0158427,0.07336558,0.60965747,11.258148,0.7713928,147.04218,-146.98961,21.12919,0.8390864,1.0696496,0.356343,1.0027467,-146.98682,149.0605,0.14068502,-47.968754,-147.30121,-220.96089,-147.35933,2.0061002,-1.0478898,22.958382,149.20119,280000
0.9999998,0.07068241,-0.021563187,0.2595668,0.017078284,0.5074863,1.5612048,0.08144981,0.8019774,11.343408,1.3050714,147.51074,-147.4185,24.27173,0.9123662,1.1591485,0.44175854,1.0031554,-147.38303,149.49234,0.24375121,-29.319948,-147.83081,-225.71428,-147.81052,3.159412,-2.0232127,32.49956,149.73608,285000
1.0000001,0.067801066,-0.015656225,0.2455425,0.01783568,0.48856932,1.4878311,0.083340526,0.88484603,11.110159,1.2309141,144.85725,-144.7738,26.21766,0.872983,1.1199843,0.4312527,1.0034083,-144.75339,146.845,0.22810392,-18.554573,-145.22714,-227.44057,-145.33624,1.6059457,-1.7591655,31.935509,147.0731,290000
1.0,0.06915078,0.012626413,0.20579621,0.0193964,0.500906,1.0859966,0.08739565,0.5662086,11.134265,0.8174075,145.85397,-145.79744,20.965332,0.8479723,1.0726955,0.36844215,1.0027134,-145.7857,147.86931,0.15411003,0.30131325,-146.11555,-205.29509,-146.31354,2.3392527,-2.7367814,44.13414,148.02342,295000
1.0000001,0.07330321,-0.00027640024,0.24135302,0.020330802,0.48361006,1.4247416,0.08806049,0.74427915,11.188391,1.0037707,147.89021,-147.81662,25.16121,0.86714107,1.0975993,0.4220103,1.003271,-147.78387,149.8932,0.2130704,-34.496513,-148.22607,-220.81158,-148.29605,1.2828327,-1.3268633,28.548538,150.10628,300000
1.0000001,0.07184094,0.009863075,0.22100815,0.019135626,0.49524593,1.2294847,0.079510145,0.6395548,11.161547,0.8627095,146.28339,-146.2214,24.37955,0.851362,1.080754,0.39202753,1.0031693,-146.21417,148.29642,0.18675926,-50.90631,-146.60603,-210.93547,-146.70996,1.3910698,-2.2875278,30.7731,148.48317,305000
0.9999999,0.07015189,-0.002651611,0.23630407,0.021672005,0.44847134,1.2984432,0.06979663,0.7590789,11.208845,1.0377982,144.82379,-144.75099,21.846485,0.8631053,1.1050533,0.40287146,1.0028292,-144.73409,146.82396,0.1195471,0.3230988,-145.16115,-213.37532,-145.25642,1.102972,-1.9705747,27.487877,146.94351,310000
0.99999994,0.0741109,0.008256048,0.23362504,0.016705004,0.51826763,1.3101088,0.078858994,0.82661694,11.213928,0.88859874,144.5527,-144.48683,23.881422,0.8443229,1.0731696,0.40467718,1.0031046,-144.45956,146.56406,0.80762756,-22.213867,-144.84824,-210.6409,-144.83286,4.788553,-4.5429606,53.864452,147.37169,315000
1.0000002,0.079344355,-0.01780435,0.24389042,0.019155681,0.49874985,1.4432425,0.0811485,0.80157065,11.148368,1.2243934,145.94179,-145.84464,26.557587,0.85793877,1.097696,0.42474145,1.0034524,-145.80992,147.92743,0.26416636,-13.683945,-146.39937,-210.77187,-146.31845,2.307043,-1.3384898,33.466167,148.19159,320000
0.99999994,0.077432,-0.013451064,0.25090152,0.020192508,0.4842027,1.4006631,0.081494585,0.8832285,11.308623,1.1737145,140.45715,-140.36627,23.421097,0.87686074,1.1083566,0.41842908,1.0030447,-140.36041,142.44675,0.24997967,-0.25156102,-140.831,-212.54042,-140.64722,2.1349761,-2.084786,42.18252,142.69673,325000
0.99999994,0.07713814,0.010212547,0.25034767,0.018336317,0.5007543,1.3040042,0.07732033,0.79588866,11.361765,0.867607,139.717,-139.65009,23.511702,0.86121166,1.0992445,0.40373325,1.0030565,-139.61667,141.73026,0.31034666,-7.7395964,-140.10019,-202.17055,-140.17151,1.685699,-2.2126243,33.97914,142.0406,330000
1.0,0.07499846,0.005435522,0.23590755,0.020380655,0.4702619,1.3065956,0.076089546,0.60917556,11.078686,0.9275249,141.71854,-141.64899,26.56755,0.8489103,1.0759257,0.40413418,1.0034537,-141.63437,143.72742,0.21108152,-0.24093264,-142.15752,-209.60434,-142.16217,2.6104686,-1.7448591,31.01162,143.93849,335000
0.99999994,0.070824645,-0.009834029,0.23847209,0.018415334,0.500437,1.2692928,0.07855507,0.7020718,11.213027,1.1388505,141.64659,-141.56593,23.464817,0.88084424,1.1267303,0.39832348,1.0030504,-141.56277,143.63982,0.2853803,-33.980576,-141.96353,-206.32896,-142.1005,1.9147142,-3.580765,47.7612,143.9252,340000
1.0000001,0.06632813,0.013449027,0.21219192,0.020296836,0.4867982,1.0352407,0.078184344,0.48607987,11.283754,0.79723495,141.60391,-141.55103,22.934937,0.8556644,1.0846722,0.35972917,1.0029795,-141.54703,143.62033,0.21004297,0.15808141,-141.92358,-210.32532,-141.93054,2.0740123,-1.9031956,29.220251,143.83037,345000
1.0000002,0.07803047,-0.0135185,0.24896006,0.020767847,0.48489046,1.4246426,0.082893886,0.654571,11.280745,1.1732464,143.10468,-143.01312,25.979244,0.88850385,1.1429967,0.42199564,1.0033773,-142.99469,145.09453,0.2766932,-37.07377,-143.50827,-206.47105,-143.59103,2.0946753,-3.8572946,47.175255,145.37122,350000
0.99999994,0.07677522,-0.005151015,0.22717784,0.020241095,0.476283,1.0905432,0.079086274,0.70667493,11.368856,1.0670922,143.72836,-143.64645,24.125916,0.88928366,1.1274681,0.36921254,1.0031364,-143.65445,145.72635,0.1939278,-26.368889,-144.05202,-206.23836,-143.97128,1.8559474,-1.7663214,35.610962,145.92027,355000
0.99999976,0.07425264,-0.0061960034,0.23925693,0.01975604,0.47370377,1.348557,0.07771126,0.7332937,11.541409,1.0834448,141.83368,-141.75323,23.556587,0.888293,1.13428,0.41057232,1.0030624,-141.74039,143.83055,0.20251437,-50.666264,-142.17633,-203.90787,-142.2074,2.2531583,-2.5548809,32.998154,144.03307,360000
1.0000001,0.07396596,0.013648197,0.22127973,0.017970454,0.5071698,1.1360389,0.08779352,0.5428594,11.323455,0.81548005,141.94283,-141.8825,24.091091,0.86149263,1.0993358,0.37683535,1.0031319,-141.87411,143.9596,0.2910123,0.01237604,-142.27829,-216.0843,-142.26529,4.255202,-3.605258,49.73346,144.25061,365000
1.0,0.07364528,-0.00074757216,0.22639179,0.017488139,0.5197542,1.1918144,0.08601365,0.667712,11.088503,1.0101509,143.18567,-143.11127,24.302662,0.86550015,1.084432,0.38597512,1.0031594,-143.07999,145.18808,0.34202096,-21.8766,-143.53375,-208.63625,-143.6052,6.897895,-4.127065,54.41763,145.5301,370000
1.0,0.068600625,0.002337561,0.21680053,0.020305632,0.49317858,1.2183621,0.086872235,0.57741386,11.148745,0.9659251,144.39854,-144.33228,25.031591,0.8506343,1.0815735,0.39025024,1.003254,-144.31418,146.40413,0.12284744,-40.74578,-144.6749,-212.47809,-144.80988,1.494248,-1.6621119,32.968235,146.52698,375000
1.0000001,0.071194224,0.010727022,0.2323282,0.021343723,0.4575245,1.0664976,0.07154003,0.53155756,11.297617,0.8493273,144.06929,-144.00882,22.01438,0.8553057,1.0804589,0.36511943,1.0028547,-144.0138,146.08287,0.24610636,0.11173931,-144.40459,-212.64441,-144.45093,1.6377183,-2.4946833,35.01701,146.32898,380000
0.9999999,0.07662554,0.010985887,0.2502401,0.019412225,0.48669687,1.1753919,0.078680225,0.5716515,11.27541,0.8566289,143.18408,-143.11844,21.881397,0.8705514,1.0930833,0.38330665,1.0016161,-143.08495,145.19669,0.13705164,19.124105,-143.46861,-206.50102,-143.45312,2.3089693,-1.2981354,24.878525,145.33374,385000
0.9999999,0.08415011,0.0012880439,0.22965318,0.020053003,0.47784063,1.2239745,0.08109772,0.70781016,11.506108,0.9846935,145.5943,-145.51144,24.64792,0.89021283,1.1293557,0.39114806,1.0032042,-145.4949,147.59879,0.16110086,-23.1788,-145.91483,-220.09335,-145.85812,1.2328602,-1.2977232,27.437328,147.75989,390000
